# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-11-17 12:15:12 -05:00,(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01376307 HUDSON RIVER AT WATER GRANT STREET AT YONKERS NY
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01376307
#    TS_ID       Parameter Description
#    245339      00010     Temperature, water, degrees Celsius, [HRECOS]
#    246480      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HRECOS]
#    245335      00300     Dissolved oxygen, water, unfiltered, milligrams per liter, [HRECOS]
#    245336      00301     Dissolved oxygen, water, unfiltered, percent of saturation, [HRECOS]
#    245334      00400     pH, water, unfiltered, field, standard units, [HRECOS]
#    245338      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [HRECOS]
#    291480      90860     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius, [HRECOS]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Ssn  Parameter monitored seasonally.
#
agency_cd,site_no,datetime,tz_cd,245339_00010,245339_00010_cd,246480_00095,246480_00095_cd,245335_00300,245335_00300_cd,245336_00301,245336_00301_cd,245334_00400,245334_00400_cd,245338_63680,245338_63680_cd,291480_90860,291480_90860_cd
USGS,01376307,2023-09-16 22:15,EST,22.5,P,17200,P,6.4,P,78,P,7.8,P,6.2,P,10.1,P
USGS,01376307,2023-09-16 22:30,EST,22.5,P,17300,P,6.4,P,79,P,7.7,P,5.6,P,10.2,P
USGS,01376307,2023-09-16 22:45,EST,22.5,P,17500,P,6.5,P,79,P,7.7,P,6.2,P,10.3,P
USGS,01376307,2023-09-16 23:00,EST,22.5,P,17700,P,6.4,P,79,P,7.8,P,6.6,P,10.4,P
USGS,01376307,2023-09-16 23:15,EST,22.5,P,17700,P,6.5,P,79,P,7.8,P,6.1,P,10.5,P
USGS,01376307,2023-09-16 23:30,EST,22.5,P,17600,P,6.5,P,80,P,7.7,P,6.0,P,10.4,P
USGS,01376307,2023-09-16 23:45,EST,22.5,P,17900,P,6.6,P,81,P,7.7,P,6.0,P,10.6,P
USGS,01376307,2023-09-17 00:00,EST,22.4,P,17800,P,6.6,P,80,P,7.7,P,5.2,P,10.5,P
USGS,01376307,2023-09-17 00:15,EST,22.3,P,18100,P,6.6,P,81,P,7.7,P,5.2,P,10.7,P
USGS,01376307,2023-09-17 00:30,EST,22.4,P,18500,P,6.6,P,81,P,7.7,P,5.9,P,10.9,P
USGS,01376307,2023-09-17 00:45,EST,22.5,P,18500,P,6.7,P,82,P,7.7,P,5.5,P,10.9,P
USGS,01376307,2023-09-17 01:00,EST,22.4,P,18300,P,6.6,P,81,P,7.7,P,5.0,P,10.8,P
USGS,01376307,2023-09-17 01:15,EST,22.3,P,18200,P,6.6,P,81,P,7.7,P,5.9,P,10.7,P
USGS,01376307,2023-09-17 01:30,EST,22.4,P,18200,P,6.6,P,81,P,7.7,P,6.9,P,10.8,P
USGS,01376307,2023-09-17 01:45,EST,22.3,P,18200,P,6.6,P,81,P,7.7,P,8.5,P,10.7,P
USGS,01376307,2023-09-17 02:00,EST,22.6,P,19100,P,6.4,P,79,P,7.7,P,12.3,P,11.4,P
USGS,01376307,2023-09-17 02:15,EST,22.2,P,17700,P,6.8,P,83,P,7.7,P,7.5,P,10.4,P
USGS,01376307,2023-09-17 02:30,EST,22.3,P,17800,P,6.7,P,82,P,7.7,P,8.2,P,10.5,P
USGS,01376307,2023-09-17 02:45,EST,22.3,P,18300,P,6.5,P,80,P,7.7,P,9.2,P,10.8,P
USGS,01376307,2023-09-17 03:00,EST,22.3,P,18200,P,6.5,P,80,P,7.7,P,8.4,P,10.7,P
USGS,01376307,2023-09-17 03:15,EST,22.4,P,18700,P,6.2,P,77,P,7.7,P,10.8,P,11.1,P
USGS,01376307,2023-09-17 03:30,EST,22.3,P,18800,P,6.2,P,76,P,7.7,P,10.2,P,11.1,P
USGS,01376307,2023-09-17 03:45,EST,22.6,P,20600,P,5.7,P,71,P,7.7,P,15.1,P,12.3,P
USGS,01376307,2023-09-17 04:00,EST,22.4,P,19100,P,6.2,P,76,P,7.7,P,14.7,P,11.4,P
USGS,01376307,2023-09-17 04:15,EST,22.4,P,19000,P,6.1,P,75,P,7.6,P,13.0,P,11.3,P
USGS,01376307,2023-09-17 04:30,EST,22.4,P,18700,P,6.2,P,77,P,7.6,P,12.6,P,11.1,P
USGS,01376307,2023-09-17 04:45,EST,22.5,P,18400,P,6.3,P,77,P,7.6,P,22.4,P,10.9,P
USGS,01376307,2023-09-17 05:00,EST,22.4,P,17200,P,6.6,P,80,P,7.6,P,19.0,P,10.1,P
USGS,01376307,2023-09-17 05:15,EST,22.4,P,17200,P,6.6,P,80,P,7.6,P,16.2,P,10.1,P
USGS,01376307,2023-09-17 05:30,EST,22.2,P,17000,P,6.6,P,80,P,7.7,P,17.9,P,10.0,P
USGS,01376307,2023-09-17 05:45,EST,22.3,P,16800,P,6.6,P,80,P,7.7,P,15.2,P,9.8,P
USGS,01376307,2023-09-17 06:00,EST,22.3,P,16500,P,6.6,P,80,P,7.7,P,13.4,P,9.7,P
USGS,01376307,2023-09-17 06:15,EST,22.3,P,16500,P,6.4,P,78,P,7.7,P,13.4,P,9.7,P
USGS,01376307,2023-09-17 06:30,EST,22.3,P,16400,P,6.4,P,77,P,7.7,P,11.8,P,9.6,P
USGS,01376307,2023-09-17 06:45,EST,22.2,P,16200,P,6.5,P,79,P,7.7,P,12.3,P,9.5,P
USGS,01376307,2023-09-17 07:00,EST,22.2,P,16200,P,6.4,P,78,P,7.7,P,10.4,P,9.4,P
USGS,01376307,2023-09-17 07:15,EST,22.2,P,16000,P,6.4,P,78,P,7.8,P,8.9,P,9.4,P
USGS,01376307,2023-09-17 07:30,EST,21.8,P,15200,P,6.5,P,78,P,7.8,P,8.2,P,8.8,P
USGS,01376307,2023-09-17 07:45,EST,22.0,P,15900,P,6.6,P,80,P,7.8,P,9.2,P,9.3,P
USGS,01376307,2023-09-17 08:00,EST,22.1,P,16200,P,6.6,P,79,P,7.7,P,9.3,P,9.5,P
USGS,01376307,2023-09-17 08:15,EST,22.0,P,16000,P,6.7,P,81,P,7.7,P,9.0,P,9.3,P
USGS,01376307,2023-09-17 08:30,EST,22.0,P,15700,P,6.8,P,82,P,7.8,P,10.0,P,9.1,P
USGS,01376307,2023-09-17 08:45,EST,22.2,P,16000,P,6.7,P,82,P,7.8,P,8.0,P,9.3,P
USGS,01376307,2023-09-17 09:00,EST,22.3,P,16100,P,6.7,P,81,P,7.7,P,8.6,P,9.4,P
USGS,01376307,2023-09-17 09:15,EST,22.4,P,16000,P,6.6,P,80,P,7.7,P,7.2,P,9.3,P
USGS,01376307,2023-09-17 09:30,EST,22.4,P,15900,P,6.7,P,82,P,7.7,P,6.3,P,9.3,P
USGS,01376307,2023-09-17 09:45,EST,22.4,P,16000,P,6.9,P,84,P,7.7,P,7.9,P,9.3,P
USGS,01376307,2023-09-17 10:00,EST,22.4,P,16300,P,6.8,P,83,P,7.7,P,7.0,P,9.5,P
USGS,01376307,2023-09-17 10:15,EST,22.6,P,16500,P,6.7,P,82,P,7.7,P,5.8,P,9.6,P
USGS,01376307,2023-09-17 10:30,EST,22.7,P,16900,P,6.6,P,81,P,7.7,P,5.8,P,9.9,P
USGS,01376307,2023-09-17 10:45,EST,22.8,P,17400,P,6.4,P,79,P,7.7,P,6.4,P,10.2,P
USGS,01376307,2023-09-17 11:00,EST,22.8,P,17400,P,6.6,P,81,P,7.7,P,6.9,P,10.2,P
USGS,01376307,2023-09-17 11:15,EST,22.8,P,18700,P,6.3,P,78,P,7.6,P,9.1,P,11.1,P
USGS,01376307,2023-09-17 11:30,EST,22.8,P,18600,P,6.1,P,75,P,7.7,P,8.2,P,11.0,P
USGS,01376307,2023-09-17 11:45,EST,23.0,P,18800,P,6.2,P,77,P,7.7,P,5.8,P,11.1,P
USGS,01376307,2023-09-17 12:00,EST,23.0,P,19000,P,6.0,P,75,P,7.7,P,5.6,P,11.2,P
USGS,01376307,2023-09-17 12:15,EST,23.0,P,19100,P,6.3,P,78,P,7.7,P,7.4,P,11.3,P
USGS,01376307,2023-09-17 12:30,EST,23.1,P,18800,P,6.5,P,81,P,7.6,P,6.1,P,11.2,P
USGS,01376307,2023-09-17 12:45,EST,23.1,P,19100,P,6.4,P,80,P,7.7,P,6.1,P,11.3,P
USGS,01376307,2023-09-17 13:00,EST,23.2,P,18900,P,6.5,P,82,P,7.7,P,4.9,P,11.2,P
USGS,01376307,2023-09-17 13:15,EST,23.4,P,18900,P,6.6,P,82,P,7.7,P,5.8,P,11.2,P
USGS,01376307,2023-09-17 13:30,EST,23.3,P,18700,P,6.6,P,83,P,7.7,P,5.9,P,11.1,P
USGS,01376307,2023-09-17 13:45,EST,23.2,P,18900,P,6.6,P,82,P,7.7,P,9.6,P,11.2,P
USGS,01376307,2023-09-17 14:00,EST,23.7,P,18600,P,6.8,P,86,P,7.7,P,5.4,P,11.0,P
USGS,01376307,2023-09-17 14:15,EST,23.3,P,18100,P,6.8,P,84,P,7.7,P,8.8,P,10.7,P
USGS,01376307,2023-09-17 14:30,EST,23.3,P,18200,P,6.8,P,84,P,7.6,P,12.3,P,10.7,P
USGS,01376307,2023-09-17 14:45,EST,23.4,P,18100,P,6.8,P,85,P,7.7,P,9.7,P,10.7,P
USGS,01376307,2023-09-17 15:00,EST,23.3,P,18000,P,6.8,P,84,P,7.7,P,13.4,P,10.6,P
USGS,01376307,2023-09-17 15:15,EST,23.3,P,18200,P,6.6,P,83,P,7.7,P,12.3,P,10.7,P
USGS,01376307,2023-09-17 15:30,EST,23.3,P,18500,P,6.5,P,81,P,7.7,P,12.3,P,10.9,P
USGS,01376307,2023-09-17 15:45,EST,23.2,P,18400,P,6.5,P,82,P,7.7,P,13.6,P,10.9,P
USGS,01376307,2023-09-17 16:00,EST,23.2,P,18500,P,6.4,P,79,P,7.7,P,12.0,P,10.9,P
USGS,01376307,2023-09-17 16:15,EST,23.0,P,18400,P,6.5,P,80,P,7.7,P,14.7,P,10.9,P
USGS,01376307,2023-09-17 16:30,EST,23.1,P,18400,P,6.5,P,80,P,7.6,P,17.1,P,10.9,P
USGS,01376307,2023-09-17 16:45,EST,23.0,P,17800,P,6.6,P,82,P,7.6,P,16.5,P,10.5,P
USGS,01376307,2023-09-17 17:00,EST,23.0,P,17600,P,6.6,P,82,P,7.7,P,15.5,P,10.4,P
USGS,01376307,2023-09-17 17:15,EST,23.0,P,17200,P,6.8,P,84,P,7.7,P,14.2,P,10.1,P
USGS,01376307,2023-09-17 17:30,EST,23.0,P,17000,P,6.9,P,85,P,7.7,P,14.2,P,10.0,P
USGS,01376307,2023-09-17 17:45,EST,22.9,P,16200,P,7.0,P,86,P,7.7,P,11.5,P,9.5,P
USGS,01376307,2023-09-17 18:00,EST,22.9,P,16200,P,7.0,P,86,P,7.7,P,11.1,P,9.5,P
USGS,01376307,2023-09-17 18:15,EST,22.9,P,16300,P,6.8,P,84,P,7.8,P,10.3,P,9.6,P
USGS,01376307,2023-09-17 18:30,EST,22.9,P,16300,P,6.7,P,82,P,7.7,P,9.4,P,9.6,P
USGS,01376307,2023-09-17 18:45,EST,22.9,P,16800,P,6.5,P,80,P,7.7,P,10.6,P,9.8,P
USGS,01376307,2023-09-17 19:00,EST,22.9,P,16400,P,6.6,P,82,P,7.8,P,9.4,P,9.6,P
USGS,01376307,2023-09-17 19:15,EST,22.8,P,16800,P,6.5,P,79,P,7.7,P,10.2,P,9.9,P
USGS,01376307,2023-09-17 19:30,EST,22.7,P,16700,P,6.5,P,80,P,7.7,P,11.3,P,9.8,P
USGS,01376307,2023-09-17 19:45,EST,22.7,P,15500,P,7.0,P,85,P,7.7,P,7.4,P,9.0,P
USGS,01376307,2023-09-17 20:00,EST,22.7,P,15500,P,6.8,P,84,P,7.7,P,6.7,P,9.0,P
USGS,01376307,2023-09-17 20:15,EST,22.7,P,16000,P,6.9,P,84,P,7.8,P,9.3,P,9.3,P
USGS,01376307,2023-09-17 20:30,EST,22.7,P,16000,P,6.7,P,82,P,7.8,P,7.7,P,9.3,P
USGS,01376307,2023-09-17 20:45,EST,22.8,P,16400,P,6.6,P,82,P,7.7,P,8.9,P,9.6,P
USGS,01376307,2023-09-17 21:00,EST,22.8,P,16100,P,6.5,P,79,P,7.7,P,9.0,P,9.4,P
USGS,01376307,2023-09-17 21:15,EST,22.8,P,16100,P,6.3,P,77,P,7.7,P,7.6,P,9.4,P
USGS,01376307,2023-09-17 21:30,EST,22.7,P,15500,P,6.5,P,79,P,7.7,P,6.7,P,9.0,P
USGS,01376307,2023-09-17 21:45,EST,22.7,P,15800,P,6.3,P,77,P,7.7,P,6.3,P,9.2,P
USGS,01376307,2023-09-17 22:00,EST,22.8,P,15900,P,6.3,P,77,P,7.7,P,6.0,P,9.3,P
USGS,01376307,2023-09-17 22:15,EST,22.8,P,16100,P,6.4,P,78,P,7.7,P,6.5,P,9.4,P
USGS,01376307,2023-09-17 22:30,EST,22.7,P,16300,P,6.4,P,79,P,7.7,P,5.6,P,9.5,P
USGS,01376307,2023-09-17 22:45,EST,22.8,P,16900,P,6.2,P,77,P,7.6,P,5.3,P,9.9,P
USGS,01376307,2023-09-17 23:00,EST,22.8,P,17300,P,6.1,P,75,P,7.6,P,6.2,P,10.1,P
USGS,01376307,2023-09-17 23:15,EST,22.8,P,17700,P,6.0,P,75,P,7.6,P,5.8,P,10.5,P
USGS,01376307,2023-09-17 23:30,EST,22.8,P,17700,P,5.7,P,71,P,7.7,P,4.8,P,10.4,P
USGS,01376307,2023-09-17 23:45,EST,22.8,P,18100,P,5.4,P,67,P,7.7,P,4.4,P,10.7,P
USGS,01376307,2023-09-18 00:00,EST,22.9,P,18800,P,5.6,P,70,P,7.6,P,5.2,P,11.2,P
USGS,01376307,2023-09-18 00:15,EST,22.9,P,20000,P,6.1,P,76,P,7.6,P,6.4,P,11.9,P
USGS,01376307,2023-09-18 00:30,EST,22.8,P,18900,P,5.7,P,70,P,7.6,P,5.1,P,11.2,P
USGS,01376307,2023-09-18 00:45,EST,22.9,P,21800,P,6.0,P,75,P,7.6,P,5.2,P,13.1,P
USGS,01376307,2023-09-18 01:00,EST,22.9,P,21300,P,5.6,P,70,P,7.6,P,5.0,P,12.7,P
USGS,01376307,2023-09-18 01:15,EST,22.8,P,19500,P,5.4,P,67,P,7.6,P,4.7,P,11.6,P
USGS,01376307,2023-09-18 01:30,EST,22.8,P,20200,P,5.8,P,73,P,7.6,P,5.3,P,12.0,P
USGS,01376307,2023-09-18 01:45,EST,22.8,P,20000,P,6.0,P,75,P,7.6,P,4.6,P,11.9,P
USGS,01376307,2023-09-18 02:00,EST,22.8,P,18800,P,6.3,P,78,P,7.6,P,7.2,P,11.1,P
USGS,01376307,2023-09-18 02:15,EST,22.8,P,19300,P,6.1,P,76,P,7.6,P,6.0,P,11.4,P
USGS,01376307,2023-09-18 02:30,EST,22.8,P,18800,P,6.3,P,78,P,7.6,P,6.4,P,11.1,P
USGS,01376307,2023-09-18 02:45,EST,22.8,P,18900,P,6.2,P,77,P,7.6,P,9.9,P,11.2,P
USGS,01376307,2023-09-18 03:00,EST,22.8,P,18600,P,6.2,P,77,P,7.6,P,9.2,P,11.0,P
USGS,01376307,2023-09-18 03:15,EST,22.7,P,18400,P,6.2,P,77,P,7.6,P,7.2,P,10.9,P
USGS,01376307,2023-09-18 03:30,EST,22.7,P,18600,P,6.2,P,76,P,7.6,P,7.6,P,11.0,P
USGS,01376307,2023-09-18 03:45,EST,22.7,P,18200,P,6.3,P,78,P,7.6,P,17.1,P,10.7,P
USGS,01376307,2023-09-18 04:00,EST,22.7,P,18600,P,6.0,P,75,P,7.6,P,11.4,P,11.0,P
USGS,01376307,2023-09-18 04:15,EST,22.7,P,18600,P,6.0,P,73,P,7.6,P,11.8,P,11.0,P
USGS,01376307,2023-09-18 04:30,EST,22.7,P,18800,P,5.9,P,73,P,7.6,P,15.1,P,11.2,P
USGS,01376307,2023-09-18 04:45,EST,22.7,P,18600,P,5.8,P,72,P,7.6,P,11.0,P,11.0,P
USGS,01376307,2023-09-18 05:00,EST,22.8,P,17800,P,6.3,P,77,P,7.6,P,12.4,P,10.5,P
USGS,01376307,2023-09-18 05:15,EST,22.7,P,17800,P,6.1,P,75,P,7.6,P,14.0,P,10.5,P
USGS,01376307,2023-09-18 05:30,EST,22.7,P,17300,P,6.1,P,75,P,7.7,P,11.5,P,10.2,P
USGS,01376307,2023-09-18 05:45,EST,22.7,P,16900,P,6.3,P,77,P,7.7,P,10.8,P,9.9,P
USGS,01376307,2023-09-18 06:00,EST,22.7,P,16900,P,6.3,P,78,P,7.6,P,9.7,P,9.9,P
USGS,01376307,2023-09-18 06:15,EST,22.7,P,17000,P,5.9,P,73,P,7.7,P,8.5,P,10.0,P
USGS,01376307,2023-09-18 06:30,EST,22.7,P,17000,P,5.6,P,68,P,7.8,P,8.9,P,10.0,P
USGS,01376307,2023-09-18 06:45,EST,22.7,P,16900,P,5.2,P,64,P,7.8,P,8.5,P,9.9,P
USGS,01376307,2023-09-18 07:00,EST,22.6,P,16500,P,6.0,P,73,P,7.7,P,8.1,P,9.7,P
USGS,01376307,2023-09-18 07:15,EST,22.5,P,16400,P,5.9,P,72,P,7.7,P,7.3,P,9.6,P
USGS,01376307,2023-09-18 07:30,EST,22.4,P,16100,P,6.2,P,76,P,7.7,P,8.6,P,9.4,P
USGS,01376307,2023-09-18 07:45,EST,22.5,P,16000,P,6.1,P,74,P,7.7,P,10.4,P,9.3,P
USGS,01376307,2023-09-18 08:00,EST,22.4,P,15600,P,6.2,P,75,P,7.7,P,7.4,P,9.1,P
USGS,01376307,2023-09-18 08:15,EST,22.4,P,15800,P,6.3,P,77,P,7.7,P,7.5,P,9.2,P
USGS,01376307,2023-09-18 08:30,EST,22.7,P,16400,P,6.0,P,74,P,7.7,P,8.8,P,9.6,P
USGS,01376307,2023-09-18 08:45,EST,22.6,P,15700,P,6.3,P,77,P,7.6,P,10.7,P,9.1,P
USGS,01376307,2023-09-18 09:00,EST,22.6,P,15900,P,6.0,P,73,P,7.6,P,10.8,P,9.3,P
USGS,01376307,2023-09-18 09:15,EST,22.5,P,15500,P,6.4,P,77,P,7.5,P,11.5,P,9.0,P
USGS,01376307,2023-09-18 09:30,EST,22.4,P,15400,P,6.4,P,77,P,7.6,P,9.6,P,9.0,P
USGS,01376307,2023-09-18 09:45,EST,22.5,P,15900,P,6.4,P,78,P,7.6,P,8.0,P,9.3,P
USGS,01376307,2023-09-18 10:00,EST,22.5,P,15800,P,6.2,P,75,P,7.6,P,8.7,P,9.2,P
USGS,01376307,2023-09-18 10:15,EST,22.5,P,16200,P,6.4,P,78,P,7.6,P,10.6,P,9.5,P
USGS,01376307,2023-09-18 10:30,EST,22.5,P,16300,P,6.2,P,76,P,7.6,P,8.3,P,9.6,P
USGS,01376307,2023-09-18 10:45,EST,22.5,P,16900,P,6.1,P,75,P,7.5,P,7.1,P,9.9,P
USGS,01376307,2023-09-18 11:00,EST,22.6,P,17600,P,5.8,P,71,P,7.5,P,6.6,P,10.4,P
USGS,01376307,2023-09-18 11:15,EST,22.6,P,18300,P,5.7,P,70,P,7.6,P,7.3,P,10.8,P
USGS,01376307,2023-09-18 11:30,EST,22.6,P,18500,P,5.6,P,69,P,7.5,P,7.3,P,11.0,P
USGS,01376307,2023-09-18 11:45,EST,22.7,P,19100,P,5.7,P,70,P,7.6,P,7.0,P,11.3,P
USGS,01376307,2023-09-18 12:00,EST,22.8,P,19800,P,5.6,P,70,P,7.5,P,8.0,P,11.8,P
USGS,01376307,2023-09-18 12:15,EST,22.7,P,20300,P,5.8,P,72,P,7.5,P,7.4,P,12.1,P
USGS,01376307,2023-09-18 12:30,EST,22.7,P,20200,P,5.7,P,71,P,7.5,P,6.8,P,12.1,P
USGS,01376307,2023-09-18 12:45,EST,22.7,P,20500,P,5.6,P,70,P,7.5,P,7.4,P,12.2,P
USGS,01376307,2023-09-18 13:00,EST,22.7,P,20800,P,5.8,P,72,P,7.5,P,6.9,P,12.4,P
USGS,01376307,2023-09-18 13:15,EST,22.7,P,20100,P,5.9,P,74,P,7.6,P,7.4,P,12.0,P
USGS,01376307,2023-09-18 13:30,EST,22.7,P,20200,P,6.0,P,75,P,7.6,P,5.5,P,12.1,P
USGS,01376307,2023-09-18 13:45,EST,22.7,P,20400,P,6.1,P,76,P,7.5,P,16.1,P,12.2,P
USGS,01376307,2023-09-18 14:00,EST,22.7,P,20700,P,6.0,P,75,P,7.6,P,6.0,P,12.4,P
USGS,01376307,2023-09-18 14:15,EST,22.7,P,20900,P,6.0,P,75,P,7.6,P,9.4,P,12.5,P
USGS,01376307,2023-09-18 14:30,EST,22.7,P,21100,P,6.0,P,75,P,7.6,P,9.8,P,12.6,P
USGS,01376307,2023-09-18 14:45,EST,22.7,P,20400,P,6.1,P,76,P,7.6,P,8.4,P,12.2,P
USGS,01376307,2023-09-18 15:00,EST,22.7,P,20600,P,6.0,P,74,P,7.6,P,11.4,P,12.3,P
USGS,01376307,2023-09-18 15:15,EST,22.7,P,20700,P,6.0,P,75,P,7.6,P,12.9,P,12.3,P
USGS,01376307,2023-09-18 15:30,EST,22.7,P,20700,P,5.9,P,74,P,7.6,P,10.6,P,12.4,P
USGS,01376307,2023-09-18 15:45,EST,22.7,P,20200,P,6.1,P,76,P,7.6,P,10.4,P,12.0,P
USGS,01376307,2023-09-18 16:00,EST,22.7,P,20400,P,6.0,P,75,P,7.6,P,14.1,P,12.2,P
USGS,01376307,2023-09-18 16:15,EST,22.7,P,19600,P,6.2,P,77,P,7.6,P,11.4,P,11.7,P
USGS,01376307,2023-09-18 16:30,EST,22.7,P,19900,P,6.1,P,75,P,7.6,P,12.7,P,11.9,P
USGS,01376307,2023-09-18 16:45,EST,22.7,P,19400,P,6.2,P,76,P,7.6,P,15.1,P,11.5,P
USGS,01376307,2023-09-18 17:00,EST,22.6,P,18900,P,6.2,P,77,P,7.6,P,19.5,P,11.2,P
USGS,01376307,2023-09-18 17:15,EST,22.6,P,18900,P,6.1,P,75,P,7.6,P,20.1,P,11.2,P
USGS,01376307,2023-09-18 17:30,EST,22.6,P,18000,P,6.3,P,78,P,7.6,P,14.5,P,10.6,P
USGS,01376307,2023-09-18 17:45,EST,22.6,P,17900,P,6.3,P,77,P,7.6,P,18.5,P,10.6,P
USGS,01376307,2023-09-18 18:00,EST,22.6,P,17500,P,6.4,P,78,P,7.6,P,16.0,P,10.3,P
USGS,01376307,2023-09-18 18:15,EST,22.4,P,16600,P,6.6,P,80,P,7.6,P,16.1,P,9.8,P
USGS,01376307,2023-09-18 18:30,EST,22.4,P,16400,P,6.6,P,80,P,7.6,P,16.6,P,9.6,P
USGS,01376307,2023-09-18 18:45,EST,22.4,P,16000,P,6.6,P,80,P,7.7,P,18.1,P,9.4,P
USGS,01376307,2023-09-18 19:00,EST,22.4,P,16200,P,6.6,P,80,P,7.6,P,15.7,P,9.5,P
USGS,01376307,2023-09-18 19:15,EST,22.3,P,16000,P,6.6,P,80,P,7.6,P,15.4,P,9.4,P
USGS,01376307,2023-09-18 19:30,EST,22.3,P,16100,P,6.6,P,80,P,7.6,P,15.8,P,9.4,P
USGS,01376307,2023-09-18 19:45,EST,22.3,P,16000,P,6.6,P,80,P,7.6,P,11.4,P,9.3,P
USGS,01376307,2023-09-18 20:00,EST,22.3,P,15900,P,6.5,P,78,P,7.7,P,10.1,P,9.3,P
USGS,01376307,2023-09-18 20:15,EST,22.4,P,16100,P,6.6,P,80,P,7.6,P,8.0,P,9.4,P
USGS,01376307,2023-09-18 20:30,EST,22.2,P,15800,P,6.3,P,77,P,7.8,P,12.4,P,9.2,P
USGS,01376307,2023-09-18 20:45,EST,22.3,P,15800,P,6.5,P,79,P,7.7,P,12.6,P,9.2,P
USGS,01376307,2023-09-18 21:00,EST,22.2,P,15400,P,6.7,P,81,P,7.7,P,11.9,P,9.0,P
USGS,01376307,2023-09-18 21:15,EST,22.0,P,15100,P,6.8,P,82,P,7.6,P,12.5,P,8.8,P
USGS,01376307,2023-09-18 21:30,EST,22.3,P,15700,P,6.7,P,81,P,7.6,P,12.6,P,9.2,P
USGS,01376307,2023-09-18 21:45,EST,22.1,P,15400,P,6.7,P,81,P,7.7,P,11.0,P,9.0,P
USGS,01376307,2023-09-18 22:00,EST,22.1,P,15600,P,6.4,P,77,P,7.7,P,10.3,P,9.1,P
USGS,01376307,2023-09-18 22:15,EST,22.1,P,15100,P,6.3,P,76,P,7.7,P,12.1,P,8.8,P
USGS,01376307,2023-09-18 22:30,EST,22.2,P,15600,P,6.3,P,76,P,7.5,P,9.2,P,9.1,P
USGS,01376307,2023-09-18 22:45,EST,22.2,P,15800,P,6.0,P,72,P,7.5,P,8.6,P,9.2,P
USGS,01376307,2023-09-18 23:00,EST,22.2,P,15900,P,6.3,P,77,P,7.5,P,9.3,P,9.3,P
USGS,01376307,2023-09-18 23:15,EST,22.2,P,15700,P,6.2,P,75,P,7.6,P,8.5,P,9.2,P
USGS,01376307,2023-09-18 23:30,EST,22.1,P,15600,P,6.4,P,77,P,7.6,P,7.6,P,9.1,P
USGS,01376307,2023-09-18 23:45,EST,22.2,P,16200,P,6.5,P,79,P,7.6,P,6.8,P,9.4,P
USGS,01376307,2023-09-19 00:00,EST,22.2,P,16400,P,6.4,P,78,P,7.6,P,6.3,P,9.6,P
USGS,01376307,2023-09-19 00:15,EST,22.2,P,16800,P,6.4,P,77,P,7.6,P,5.5,P,9.9,P
USGS,01376307,2023-09-19 00:30,EST,22.2,P,16900,P,6.0,P,74,P,7.6,P,5.2,P,9.9,P
USGS,01376307,2023-09-19 00:45,EST,22.2,P,16500,P,6.1,P,75,P,7.6,P,6.3,P,9.7,P
USGS,01376307,2023-09-19 01:00,EST,22.2,P,16200,P,6.0,P,73,P,7.9,P,6.3,P,9.5,P
USGS,01376307,2023-09-19 01:15,EST,22.3,P,16900,P,6.1,P,74,P,7.6,P,6.2,P,9.9,P
USGS,01376307,2023-09-19 01:30,EST,21.8,P,14800,P,6.0,P,72,P,7.7,P,8.1,P,8.6,P
USGS,01376307,2023-09-19 01:45,EST,21.6,P,15200,P,6.5,P,78,P,7.6,P,7.6,P,8.8,P
USGS,01376307,2023-09-19 02:00,EST,21.4,P,15300,P,6.8,P,82,P,7.7,P,6.6,P,8.9,P
USGS,01376307,2023-09-19 02:15,EST,21.5,P,15800,P,6.6,P,79,P,7.7,P,6.2,P,9.2,P
USGS,01376307,2023-09-19 02:30,EST,21.6,P,16300,P,6.6,P,79,P,7.7,P,6.6,P,9.6,P
USGS,01376307,2023-09-19 02:45,EST,21.6,P,16300,P,6.5,P,78,P,7.6,P,8.2,P,9.5,P
USGS,01376307,2023-09-19 03:00,EST,21.7,P,16800,P,6.4,P,77,P,7.7,P,10.0,P,9.9,P
USGS,01376307,2023-09-19 03:15,EST,21.9,P,17000,P,6.4,P,78,P,7.6,P,11.2,P,10.0,P
USGS,01376307,2023-09-19 03:30,EST,22.2,P,18000,P,6.2,P,75,P,7.6,P,21.6,P,10.6,P
